sid,year,id_s_fr,age,female
118957,2013,03000010161,37,1
118957,2014,03000010161,38,1
118977,2012,03000010225,32,1
118977,2013,03000010225,33,1
118977,2014,03000010225,34,1
118977,2015,03000010225,35,1
118984,2014,03000010368,53,1
119036,2012,03000010291,29,1
119036,2013,03000010291,30,1
119036,2014,03000010291,31,1
119036,2015,03000010291,32,1
119080,2012,03000010316,44,0
119080,2013,03000010316,45,0
119080,2014,03000010316,46,0
119080,2015,03000010316,47,0
119082,2015,03000010156,29,1
119092,2012,03000010260,25,1
119092,2013,03000010260,26,1
119092,2014,03000010260,27,1
119092,2015,03000010260,28,1
119094,2014,03000010288,25,1
119094,2015,03000010288,26,1
119146,2015,,28.414141,0
119156,2012,03000010225,22,1
119156,2013,03000010225,23,1
119156,2014,03000010225,24,1
119156,2015,03000010225,25,1
119165,2012,03000010190,23,1
119165,2013,03000010190,24,1
119165,2014,03000010190,25,1
119165,2015,03000010190,26,1
119167,2014,,49,1
119167,2015,03000010175,50,1
119169,2012,03000010288,24,1
119169,2013,03000010288,25,1
119169,2014,03000010288,26,1
119169,2015,03000010288,27,1
119174,2012,,25,1
119174,2013,03000010165,26,1
119174,2014,,27,1
119182,2012,03000010311,30,0
119182,2013,03000010311,31,0
119182,2014,03000010311,32,0
119205,2012,03000010316,24,0
119205,2013,03000010316,25,0
119205,2014,03000010316,26,0
119205,2015,03000010316,27,0
119212,2015,07041920010,27,1
119255,2012,03000010288,28,1
119255,2013,03000010288,29,1
119255,2014,03000010288,30,1
119266,2012,03000010130,23,1
119266,2013,03000010130,24,1
119266,2014,03000010130,25,1
119266,2015,03000010130,26,1
119284,2014,03000010625,60,0
119284,2015,03000010625,61,0
119286,2012,03000010300,41,0
119286,2013,03000010300,42,0
119286,2014,03000010300,43,0
119286,2015,03000010300,44,0
119288,2012,03000010190,22,1
119288,2013,03000010190,23,1
119288,2014,03000010190,24,1
119288,2015,03000010190,25,1
119292,2012,03000010368,32,1
119292,2013,03000010368,33,1
119292,2014,03000010368,34,1
119292,2015,03000010368,35,1
119299,2015,03000010354,44,0
119313,2012,03000010105,23,1
119313,2013,03000010105,24,1
119313,2014,03000010105,25,1
119324,2012,03000010249,28,1
119324,2013,03000010249,29,1
119324,2014,03000010249,30,1
119324,2015,03000010249,31,1
119332,2012,03000010857,27,1
119332,2013,03000010857,28.135136,1
119332,2014,03000010161,29.065575,1
119332,2015,03000010857,30,1
119343,2013,,,
119367,2015,03000010282,29,1
119370,2012,03000010318,25,1
119370,2013,03000010318,26,1
119370,2014,03000010318,27,1
119370,2015,03000010318,28,1
119399,2012,,24,1
119399,2013,03000010107,25,1
119399,2014,,26,1
119402,2012,03000010289,51,1
119402,2013,03000010289,52,1
119402,2014,03000010289,53.044777,1
119402,2015,03000010289,54,1
119425,2014,03000010282,28,1
119425,2015,03000010282,29,1
119443,2014,03000010360,51,0
119443,2015,03000010360,52,0
119469,2013,03000010121,29,1
119469,2014,03000010121,30,1
119469,2015,03000010121,31,1
119475,2015,03000010300,32,0
119490,2012,03000010151,52,1
119490,2013,03000010151,53,1
119490,2014,03000010323,54,1
119490,2015,03000010151,55,1
119516,2012,03000010225,56,1
119516,2013,03000010225,57,1
119516,2014,03000010225,58,1
119516,2015,03000010225,59,1
119530,2012,03000010282,51,1
119530,2013,03000010282,52,1
119530,2014,03000010282,53,1
119530,2015,03000010282,54,1
119551,2015,03000010179,25,1
119553,2012,03000010324,27,1
119553,2013,03000010324,28.166666,1
119553,2014,03000010324,29,1
119553,2015,03000010324,30,1
119560,2014,03000010291,24,1
119560,2015,03000010291,25,1
119579,2014,03000010179,45.065575,1
119579,2015,03000010179,46.010204,1
119587,2012,,31,1
119587,2013,,32,1
119587,2014,,33,1
119587,2015,,34,1
119632,2012,03000010105,28,0
119632,2013,03000010105,29,0
119632,2014,03000010105,30,0
119632,2015,03000010105,31,0
119682,2012,03000010249,23,1
119682,2013,03000010249,24,1
119682,2014,03000010249,25,1
119682,2015,03000010249,26,1
119698,2012,03000010300,28,1
119698,2013,03000010300,29,1
119698,2014,03000010300,30,1
119698,2015,03000010300,31,1
119707,2015,07041120010,26,1
119714,2012,03000010282,26,1
119714,2013,03000010282,27,1
119714,2014,03000010282,28,1
119716,2014,03000010161,28,1
119716,2015,03000010161,29,1
119731,2012,03000010107,23,1
119731,2013,03000010107,24,1
119731,2014,03000010107,25,1
119731,2015,03000010107,26,1
119732,2012,03000010380,34,0
119732,2013,03000010380,35,0
119732,2014,03000010380,36,0
119773,2014,03000010135,28,1
119773,2015,03000010135,29,1
119774,2012,03000010358,50,0
119774,2013,03000010358,51,0
119774,2014,03000010358,52,0
119819,2015,03000010134,25,0
119845,2015,03000010364,39.304348,1
119854,2012,03000010190,24,0
119854,2013,03000010190,25,0
119854,2014,03000010311,26.129412,0
119854,2015,03000010190,27,0
119855,2012,03000010165,32,1
119855,2013,03000010165,33,1
119855,2014,03000010000,34,1
119855,2015,03000010165,35,1
119897,2012,03000010107,29,1
119897,2013,03000010107,30,1
119897,2014,03000010000,31.01948,1
119897,2015,03000010107,32,1
119938,2012,03000010288,27,1
119938,2013,03000010288,28,1
119938,2014,03000010288,29,1
119938,2015,03000010288,30,1
119939,2012,03000010282,31,1
119939,2013,03000010282,32.070175,1
119939,2014,03000010282,33,1
119939,2015,03000010282,34,1
119943,2012,03000010209,25,1
119943,2013,03000010209,26,1
119969,2012,03000010256,29,1
119969,2013,03000010256,30,1
119969,2014,03000010256,31,1
119994,2013,03000010190,23.125,1
119994,2014,03000010190,24,1
119994,2015,03000010190,25,1
120009,2015,03000010000,53,0
120094,2012,03000010260,23,1
120094,2013,03000010260,24.094017,1
120094,2014,03000010260,25.012659,1
120094,2015,03000010260,26,1
120125,2012,03000010352,22,0
120125,2013,03000010352,23,0
120125,2014,03000010352,24,0
120143,2012,03000010290,23,1
120143,2013,03000010290,24,1
120143,2014,03000010290,25,1
120143,2015,03000010290,26,1
120156,2012,03000010193,35,1
120156,2013,03000010193,36,1
120156,2014,03000010193,37,1
120156,2015,03000010193,38,1
120163,2015,03000010144,50,1
120195,2012,03000010107,26,0
120195,2013,03000010107,27,0
120195,2014,03000010107,28,0
120195,2015,03000010107,29,0
120235,2015,03000010316,27,1
120280,2012,,25,1
120280,2013,03000010123,26,1
120280,2014,,27,1
120302,2012,03000010282,22,1
120302,2013,03000010282,23,1
120302,2014,03000010282,24,1
120302,2015,03000010282,25,1
120332,2012,03000010193,22,1
120332,2013,03000010193,23,1
120332,2014,03000010193,24,1
120332,2015,03000010193,25,1
120339,2015,07041030020,28,1
120348,2015,03000010289,29,1
120387,2015,03000010625,35,1
120410,2014,03000010288,25,1
120410,2015,03000010288,26,1
120423,2015,03000010291,35,0
120431,2012,03000010256,25,1
120431,2013,03000010256,26,1
120431,2014,03000010256,27,1
120431,2015,03000010256,28,1
120440,2014,03000010363,24,1
120440,2015,03000010363,25,1
120453,2013,03000010151,35,1
120453,2014,03000010151,36,1
120453,2015,03000010151,37,1
120491,2012,03000010288,40,1
120491,2013,03000010288,41,1
120491,2014,03000010288,42,1
120491,2015,03000010288,43.333332,1
120540,2012,03000010282,21,1
120540,2013,03000010282,22,1
120540,2014,03000010282,23,1
120540,2015,03000010282,24,1
120541,2015,03000010360,30,1
120561,2014,03000010193,26,1
120564,2014,03000010358,43,0
120564,2015,03000010358,44,0
120581,2013,03000010362,23,0
120584,2012,03000010175,25,1
120584,2013,03000010175,26,1
120584,2014,03000010175,27,1
120592,2014,07042030010,28,1
120592,2015,03000010368,29,1
120606,2014,03000010151,24,1
120606,2015,03000010151,25,1
120654,2012,03000010289,33,0
120654,2013,03000010289,34,0
120654,2014,01007280800,35,0
120654,2015,03000010289,36,0
120700,2012,03000010318,21,0
120700,2013,03000010318,22,0
120700,2014,03000010318,23,0
120749,2014,03000010110,24,1
120749,2015,03000010110,25,1
120774,2012,03000010311,35,1
120774,2013,03000010311,36,1
120774,2014,03000010311,37,1
120781,2012,03000010363,22,1
120781,2013,03000010363,23,1
120781,2014,03000010363,24,1
120781,2015,03000010363,25,1
120788,2015,01002940012,39,1
120849,2014,03000010352,31,1
120849,2015,03000010352,32,1
120896,2015,03000010287,25,1
120944,2012,03000010180,24,1
120944,2013,03000010180,25,1
120944,2014,03000010287,26,1
120944,2015,03000010180,27,1
120961,2013,03000010144,24,0
120961,2014,03000010144,25,0
120961,2015,03000010144,26,0
120971,2012,03000010289,22,1
120971,2013,03000010289,23.360361,1
120971,2014,03000010289,25,1
120973,2012,03000010316,22,1
120973,2013,03000010316,23,1
120973,2014,03000010316,24,1
120998,2012,03000010324,24,0
120998,2013,03000010324,25,0
120998,2014,03000010324,26,0
120999,2013,03000010179,29,1
121009,2012,,37,1
121009,2013,03000010165,38,1
121009,2014,,39,1
121036,2015,03000010175,25,1
121037,2014,03000010000,24,1
121037,2015,03000010256,25,1
121071,2012,03000010260,24,1
121071,2013,03000010260,25,1
121071,2014,03000010260,26,1
121071,2015,03000010260,27,1
121072,2012,03000010300,22,0
121072,2013,03000010300,23,0
121072,2014,03000010300,24,0
121084,2013,03000010130,33,0
121084,2014,03000010130,34,0
121084,2015,03000010130,35,0
121085,2014,03000010362,24,0
121085,2015,03000010362,25,0
121090,2014,03000010256,29,1
121090,2015,03000010256,30,1
121093,2012,03000010155,22,1
121093,2013,03000010155,23,1
121093,2014,03000010155,24,1
121093,2015,03000010155,25,1
121103,2015,,35,0
121104,2012,03000010134,25,0
121104,2013,03000010134,26,0
121104,2014,03000010134,27,0
121105,2013,03000010144,23,1
121105,2014,03000010282,24.129869,1
121105,2015,03000010144,25,1
121106,2012,03000010354,22,0
121106,2013,03000010354,23,0
121106,2014,03000010354,24,0
121106,2015,03000010354,25,0
121117,2014,,24,1
121117,2015,03000010160,25,1
121135,2012,03000010282,26,1
121135,2013,03000010282,27,1
121135,2014,03000010282,28,1
121147,2012,03000010165,25,1
121147,2013,03000010165,26,1
121147,2014,03000010165,27,1
121147,2015,03000010165,28,1
121153,2013,03000010360,24,0
121160,2012,03000010256,23,1
121160,2013,03000010256,24,1
121160,2014,03000010256,25,1
121160,2015,03000010256,26,1
121163,2012,03000010121,48,0
121163,2013,03000010121,49.14706,0
121163,2014,03000010121,50,0
121163,2015,03000010121,51,0
121170,2012,03000010256,30,1
121170,2013,03000010256,31,1
121170,2014,03000010256,32,1
121170,2015,03000010256,33,1
121181,2013,03000010135,29,1
121181,2014,03000010135,30,1
121181,2015,03000010135,31,1
121190,2012,03000010134,27,1
121190,2013,03000010134,28,1
121190,2014,03000010134,29,1
121190,2015,03000010134,30,1
121191,2013,03000010290,24,1
121191,2014,03000010290,25,1
121191,2015,03000010290,26,1
121209,2012,03000010318,21,1
121209,2013,03000010318,22,1
121209,2014,03000010318,23,1
121211,2012,03000010354,22,1
121211,2013,03000010354,23,1
121211,2014,03000010318,24,1
121211,2015,03000010354,25,1
121254,2012,03000010226,27,1
121254,2013,03000010226,28,1
121254,2014,03000010226,29,1
121254,2015,03000010226,30,1
121294,2012,03000010309,22,1
121294,2013,03000010309,23,1
121294,2014,03000010309,24,1
121294,2015,03000010309,25,1
121304,2012,03000010352,29,1
121304,2013,03000010352,30,1
121304,2014,03000010352,31,1
121304,2015,03000010352,32,1
121318,2012,03000010190,22,1
121318,2013,03000010190,23,1
121318,2014,03000010190,24,1
121318,2015,03000010190,25,1
121324,2013,03000010316,24,1
121328,2012,03000010193,22,1
121328,2013,03000010193,23,1
121328,2014,03000010193,24,1
121362,2012,03000010380,25,1
121362,2013,03000010380,26,1
121362,2014,03000010380,27,1
121378,2014,03000010103,39,0
121397,2015,03000010382,33,1
121404,2013,03000010368,27,0
121404,2014,03000010368,28,0
121423,2013,03000010151,41,1
121423,2014,03000010151,42,1
121431,2014,07040350010,24,1
121431,2015,03000010362,25,1
121440,2013,03000010318,32,0
121445,2015,03000010289,25,1
121468,2014,03000010155,24,0
121468,2015,03000010155,25,0
121482,2012,03000010318,34,0
121482,2013,03000010318,35,0
121482,2014,03000010318,36,0
121492,2013,,25,1
121492,2014,,26,1
121492,2015,03000010318,27,1
121505,2015,03000010179,25,0
121514,2013,03000010363,25,1
121514,2014,03000010363,26,1
121559,2012,,22,1
121559,2013,,23,1
121559,2014,,24,1
121559,2015,,25,1
121582,2012,03000010352,39,0
121582,2013,03000010352,40,0
121582,2014,03000010352,41,0
121582,2015,03000010352,42,0
121585,2013,03000010179,26,1
121585,2014,03000010179,27,1
121585,2015,03000010179,28,1
121589,2013,03000010256,29,0
121589,2014,03000010260,30,0
121589,2015,03000010260,31,0
121591,2014,03000010151,24,1
121591,2015,03000010151,25,1
121601,2012,03000010287,51,1
121601,2013,03000010287,52,1
121601,2014,03000010287,53,1
121601,2015,03000010287,54,1
121632,2012,03000010132,25,1
121632,2013,03000010132,26,1
121632,2014,03000010132,27,1
121632,2015,03000010132,28,1
121649,2012,03000010161,22,1
121649,2013,03000010161,23,1
121649,2014,03000010161,24,1
121649,2015,03000010161,25,1
121661,2014,03000010291,39,0
121661,2015,03000010291,40,0
121677,2012,,28,0
121677,2013,,29,0
121677,2014,,30,0
121677,2015,,31,0
121692,2015,03000010179,26,1
121696,2013,03000010155,31,1
121696,2014,03000010151,32,1
121696,2015,03000010155,33,1
121733,2015,07040270010,23,1
121738,2015,03000010193,24,1
121741,2012,03000010260,30,1
121741,2013,03000010260,31,1
121741,2014,03000010260,32,1
121741,2015,03000010260,33,1
121742,2013,03000010289,22,1
121742,2014,03000010289,23,1
121742,2015,03000010289,24,1
121760,2012,03000010309,22,1
121760,2013,03000010309,23,1
121760,2014,03000010309,24,1
121760,2015,03000010309,25,1
121774,2012,03000010155,30,1
121774,2013,03000010155,31,1
121774,2014,03000010155,32,1
121774,2015,03000010155,33,1
121810,2012,03000010190,32,1
121810,2013,03000010190,33,1
121810,2014,03000010190,34,1
121810,2015,03000010190,35,1
121811,2012,03000010179,23,0
121811,2013,03000010179,24,0
121811,2014,03000010179,25,0
121821,2013,03000010179,23,1
121827,2015,03000010151,26,0
121849,2012,03000010256,30,0
121849,2013,03000010256,31,0
121849,2014,03000010256,32,0
121858,2012,03000010289,20,1
121858,2013,03000010289,21,1
121858,2014,03000010289,22,1
121858,2015,03000010289,23,1
121859,2012,03000010625,34,0
121859,2013,03000010625,35,0
121859,2014,03000010625,36,0
121862,2014,03000010360,23,1
121862,2015,03000010360,24,1
121864,2012,03000010170,26,1
121864,2013,03000010170,27,1
121864,2014,03000010170,28,1
121864,2015,03000010170,29,1
121873,2012,03000010151,47,1
121873,2013,03000010151,48,1
121873,2014,03000010151,49,1
121873,2015,03000010151,50,1
121903,2014,03000010119,28,0
121903,2015,03000010119,29,0
121925,2012,03000010256,22,1
121925,2013,03000010256,23.075188,1
121925,2014,03000010256,24,1
121925,2015,03000010256,25.119566,1
121931,2012,,32,1
121931,2013,03000010354,33,1
121931,2014,03000010354,34,1
121931,2015,,35,1
121935,2012,03000010362,29,1
121935,2013,03000010362,30,1
121935,2014,03000010362,31,1
121935,2015,03000010362,32,1
121939,2014,03000010151,24,1
121948,2012,03000010209,24,0
121948,2013,03000010209,25,0
121948,2014,03000010209,26,0
121957,2012,03000010360,26,1
121957,2013,03000010360,27.130434,1
121957,2014,03000010360,29,1
121967,2012,03000010354,22,1
121967,2013,03000010354,23,1
121967,2014,03000010354,24,1
121967,2015,03000010354,25,1
121990,2014,,27,0
121990,2015,03000010360,28,0
122001,2015,01006210067,45,1
122040,2014,03000010161,27,1
122040,2015,03000010161,28,1
122049,2012,03000010180,35,1
122049,2013,03000010180,36,1
122049,2014,03000010180,37,1
122049,2015,03000010180,38,1
122057,2013,03000010352,28,1
122057,2014,03000010352,29,1
122057,2015,03000010352,30,1
122060,2014,03000010318,35,0
122060,2015,03000010318,36,0
122064,2013,03000010175,34,1
122064,2014,03000010175,35,1
122064,2015,03000010175,36,1
122094,2012,03000010300,21,1
122094,2013,03000010300,22,1
122094,2014,03000010300,23,1
122094,2015,03000010300,24,1
122096,2012,03000010260,41,1
122096,2013,03000010260,42,1
122096,2014,03000010260,43,1
122096,2015,03000010260,44,1
122097,2013,03000010282,32,0
122097,2014,03000010282,33,0
122097,2015,03000010282,34,0
122106,2013,,41,1
122106,2014,,42,1
122106,2015,03000010193,43,1
122110,2015,,51,1
122112,2015,03000010190,35,1
122124,2012,03000010151,42,0
122124,2013,03000010151,43,0
122124,2014,03000010151,44,0
122132,2012,03000010290,38,1
122132,2013,03000010290,39,1
122132,2014,03000010290,40,1
122132,2015,03000010290,41.020203,1
122144,2012,03000010190,41,1
122144,2013,03000010190,42,1
122144,2014,03000010190,43,1
122144,2015,03000010190,44,1
122153,2013,03000010170,33,1
122153,2014,03000010170,34,1
122153,2015,03000010170,35,1
122211,2013,03000010352,23,1
122211,2014,03000010352,24,1
122211,2015,03000010352,25,1
122236,2012,03000010353,30,1
122236,2013,03000010353,31,1
122236,2014,03000010353,32,1
122236,2015,03000010353,33,1
122261,2012,03000010362,38,1
122261,2013,03000010362,39,1
122261,2014,03000010362,40,1
122261,2015,03000010362,41,1
122286,2012,03000010175,25,1
122286,2013,03000010175,26,1
122286,2014,03000010175,27,1
122286,2015,03000010175,28,1
122289,2012,03000010354,30,1
122289,2013,03000010354,31,1
122289,2014,03000010354,32,1
122289,2015,03000010354,33,1
122291,2015,,29,1
122296,2015,03000010364,42,1
122324,2012,03000010362,27,1
122324,2013,03000010362,28,1
122324,2014,03000010362,29,1
122334,2014,03000010290,24,1
122334,2015,03000010290,25,1
122347,2012,03000010190,21,1
122347,2013,03000010190,22,1
122347,2014,03000010190,23,1
122352,2015,03000010352,31,0
122400,2012,03000010368,32,0
122400,2013,03000010368,33,0
122400,2014,03000010368,34,0
122400,2015,03000010368,35,0
122429,2012,03000010282,39,0
122429,2013,03000010282,40,0
122429,2014,03000010282,41,0
122429,2015,03000010282,42,0
122441,2015,03000010249,26,1
122444,2012,03000010106,26,1
122444,2013,03000010106,27,1
122444,2014,03000010151,28,1
122444,2015,03000010106,29,1
122454,2012,,40,1
122454,2013,,41,1
122454,2014,,42,1
122454,2015,,43,1
122466,2014,03000010107,28,1
122468,2015,03000010289,25.277779,0
122475,2012,03000010179,25,1
122475,2013,03000010179,26,1
122475,2014,03000010179,27.058823,1
122475,2015,03000010179,28,1
122476,2014,03000010193,23.25,1
122476,2015,03000010193,24.166666,1
122516,2015,03000010291,30,1
122521,2014,03000010288,25,1
122544,2012,03000010362,25,1
122544,2013,03000010362,26,1
122544,2014,03000010362,27,1
122544,2015,03000010362,28,1
122577,2012,,0,1
122577,2013,,0,1
122577,2014,,0,1
122590,2014,03000010160,29,1
122590,2015,03000010160,30,1
122633,2012,03000010260,26,1
122633,2013,03000010260,27,1
122633,2014,03000010260,28,1
122634,2014,03000010318,23.6,1
122634,2015,03000010318,24,1
