"","person_id","year","perf_a","perf_b","performance","perf_c","performance_c","status","avg_absences","absence","id_s_fr","age","female","department"
"4549",48189,2016,-0.168891683,NA,1,0.30611902,1,NA,NA,NA,NA,NA,NA,NA
"4550",48189,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4551",48218,2013,0.417924795,NA,1,0.41792479,1,"Active",8.2237787,1,3000010119,45,1,1
"4552",48218,2014,1.278813571,0.535823208,1,0.49364606,1,"Active",8.0611258,1,3000010119,46,1,1
"4553",48218,2015,-0.561419332,0.758177812,1,-0.22548525,1,"Active",1.7178022,1,3000010119,47,1,1
"4554",48218,2016,-0.937781818,NA,1,-0.27537465,1,"Active",0.4151752,1,NA,NA,NA,NA
"4555",48218,2017,-0.309922234,NA,1,-1.2359686,1,NA,NA,NA,NA,NA,NA,NA
"4556",48243,2013,0.092284464,NA,1,0.092284463,1,"Active",8.6362267,1,3000010160,44,1,1
"4557",48243,2014,0.144644052,NA,1,0.34753057,1,"Active",8.2634716,1,3000010160,45,1,1
"4558",48243,2015,0.217832457,NA,1,0.21783246,1,"Active",1.6585119,1,3000010160,46,1,1
"4559",48243,2016,-0.084779755,NA,1,-0.28145596,1,"Active",0.23988591,1,NA,NA,NA,NA
"4560",48243,2017,NA,NA,1,-0.2285362,1,NA,NA,NA,NA,NA,NA,NA
"4561",48254,2013,-0.780819408,0.033846555,1,-0.33605614,1,NA,NA,NA,NA,NA,NA,NA
"4562",48254,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4563",48254,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4564",48254,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4565",48254,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4566",48262,2013,-0.534960487,NA,1,-0.53496051,1,"",8.1449471,1,NA,60,1,1
"4567",48262,2014,NA,NA,1,NA,NA,"",8.758173,1,NA,61,1,1
"4568",48262,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4569",48262,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4570",48262,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4571",48284,2013,0.466143534,NA,1,0.46614355,1,"Active",8.4404964,1,3000010249,46,1,1
"4572",48284,2014,0.741127271,NA,1,0.93784577,1,"Active",8.9415064,1,3000010249,47,1,1
"4573",48284,2015,1.16741888,NA,1,1.2325954,1,"Active",1.1698822,1,3000010249,48,1,1
"4574",48284,2016,1.504402169,NA,1,1.5044022,1,"Active",0.62837988,1,NA,NA,NA,NA
"4575",48284,2017,0.506439691,NA,1,0.77076769,1,NA,NA,NA,NA,NA,NA,NA
"4576",48301,2013,-0.178469681,NA,1,-0.17846967,1,"Active",8.5465593,1,3000010380,47,1,1
"4577",48301,2014,0.208282368,NA,1,0.20828237,1,"Active",8.7597752,1,3000010380,48,1,1
"4578",48301,2015,-0.19935087,NA,1,-0.19935086,1,"Active",1.2319425,1,3000010380,49,1,1
"4579",48301,2016,NA,NA,1,-0.36152053,1,NA,NA,NA,NA,NA,NA,NA
"4580",48301,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4581",48302,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4582",48302,2014,NA,NA,1,NA,NA,"",8.2743111,1,3000010288,49,1,1
"4583",48302,2015,-0.731140889,-0.652067648,1,-0.61105275,1,"Active",1.9772953,1,3000010288,50,1,1
"4584",48302,2016,-0.591424341,-0.428577564,1,-0.51487184,1,"Active",0.89937156,1,NA,NA,NA,NA
"4585",48302,2017,0.53509378,NA,1,0.36202139,1,NA,NA,NA,NA,NA,NA,NA
"4586",48304,2013,-0.141738119,-0.598236199,1,-0.33326378,1,"Active",8.463912,1,3000010190,63,0,1
"4587",48304,2014,-1.681825577,1.065787106,1,-0.096815161,1,"Active",8.6841621,1,3000010190,64,0,1
"4588",48304,2015,-0.955940037,-1.189432119,1,-0.68734723,1,"Active",1.389534,1,3000010190,65,0,1
"4589",48304,2016,-1.249507301,-0.924874972,1,-0.91774237,1,"Active",0.47833741,1,NA,NA,NA,NA
"4590",48304,2017,NA,NA,1,0.021259001,1,NA,NA,NA,NA,NA,NA,NA
"4591",48313,2013,-0.154860085,0.162197062,1,-0.023118718,1,"Active",8.2785435,1,3000010106,52,1,1
"4592",48313,2014,-0.63154406,0.712653975,1,-0.47299635,1,"Active",8.690918,1,3000010106,53,1,1
"4593",48313,2015,0.790592962,0.308430086,1,0.33814827,1,"Active",1.3942666,1,3000010106,54,1,1
"4594",48313,2016,0.866568202,0.661821663,1,0.10175236,1,"Active",0.9533754,1,NA,NA,NA,NA
"4595",48313,2017,1.948680036,NA,1,0.37939247,1,NA,NA,NA,NA,NA,NA,NA
"4596",48317,2013,-2.703011109,NA,1,-2.703011,1,"Active",8.1814823,1,NA,NA,NA,NA
"4597",48317,2014,-2.997186237,NA,1,-2.2076869,1,"Active",8.7795877,1,NA,NA,NA,NA
"4598",48317,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4599",48317,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4600",48317,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4601",48326,2013,-0.651253987,NA,1,-0.651254,1,"Active",8.8386393,1,3000010249,49,1,1
"4602",48326,2014,-0.25733243,-1.442415997,1,-0.21289204,1,"Active",8.7485085,1,3000010249,50,1,1
"4603",48326,2015,-0.292419251,-0.048203889,1,0.19946024,1,"Active",1.3630401,1,3000010249,51,1,1
"4604",48326,2016,1.183367317,NA,1,1.1833673,1,"Active",0.68989962,1,NA,NA,NA,NA
"4605",48326,2017,-0.107201798,NA,1,-0.10720179,1,NA,NA,NA,NA,NA,NA,NA
"4606",48340,2013,-0.335173797,NA,1,-0.33517379,1,"",8.2582712,1,3000010190,70,1,1
"4607",48340,2014,NA,NA,1,NA,NA,"",8.1471729,1,3000010190,71,1,1
"4608",48340,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4609",48340,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4610",48340,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611",48358,2013,-1.458823966,0.644890592,1,-0.24023497,1,"Active",7.9820805,1,NA,46,1,1
"4612",48358,2014,NA,NA,1,NA,NA,"Active",8.4545841,1,NA,47,1,1
"4613",48358,2015,NA,NA,1,NA,NA,"Active",1.7149324,1,3000010000,48.047245,1,1
"4614",48358,2016,0.693116946,NA,1,0.61507088,1,"Active",0.40222809,1,NA,NA,NA,NA
"4615",48358,2017,0.591407987,NA,1,0.49252298,1,NA,NA,NA,NA,NA,NA,NA
"4616",48371,2013,0.207046274,NA,1,0.20704629,1,"Active",8.5403938,1,3000010175,48,1,1
"4617",48371,2014,0.445787129,0.68112659,1,0.094942868,1,"Active",8.1538773,1,3000010110,49,1,1
"4618",48371,2015,1.023888788,-0.032405498,1,-0.17511687,1,"Active",1.3534346,1,3000010110,50,1,1
"4619",48371,2016,0.565102884,0.546109148,1,0.24980308,1,"Active",0.42737827,1,NA,NA,NA,NA
"4620",48371,2017,0.145346456,NA,1,-0.64818329,1,NA,NA,NA,NA,NA,NA,NA
"4621",48374,2013,0.942772266,0.241902799,1,0.35476631,1,"Active",8.6866741,1,3000010156,54,1,1
"4622",48374,2014,-0.604601997,0.539490159,1,-0.45932913,1,"Active",8.7303543,1,3000010156,55,1,1
"4623",48374,2015,0.678811203,0.666518945,1,0.33346432,1,"Active",1.4092301,1,3000010156,56,1,1
"4624",48374,2016,1.30088808,0.66514529,1,0.42656818,1,"Active",0.50936753,1,NA,NA,NA,NA
"4625",48374,2017,NA,NA,1,-1.7113791,1,NA,NA,NA,NA,NA,NA,NA
"4626",48379,2013,-0.597812724,NA,1,-0.59781271,1,"Active",8.6858625,1,3000010354,44,1,1
"4627",48379,2014,-1.188841335,NA,1,-0.64467996,1,"Active",8.3809118,1,3000010354,45,1,1
"4628",48379,2015,-0.112408859,NA,1,-0.81362218,1,"Active",1.1719297,1,3000010354,46,1,1
"4629",48379,2016,-0.181935715,NA,1,-0.60337514,1,"Active",0.58788508,1,NA,NA,NA,NA
"4630",48379,2017,-1.356466626,NA,1,-0.85970813,1,NA,NA,NA,NA,NA,NA,NA
"4631",48387,2013,0.067235842,0.186512539,1,0.32117298,1,"Active",8.2255239,1,3000010152,44,1,1
"4632",48387,2014,0.025345844,0.293167674,1,-0.68752927,1,"Active",8.7675247,1,3000010152,45,1,1
"4633",48387,2015,-0.495332903,-1.461826292,1,-1.0339352,1,"Active",1.6649033,1,3000010152,46,1,1
"4634",48387,2016,-0.246304213,-1.435841463,1,-0.82451189,1,"Active",0.2221778,1,NA,NA,NA,NA
"4635",48387,2017,-0.426460406,NA,1,-1.0135779,1,NA,NA,NA,NA,NA,NA,NA
"4636",48389,2013,0.942571433,-0.752903766,1,-0.12942022,1,"Active",8.3633041,1,3000010190,48,1,1
"4637",48389,2014,-1.137724768,-1.074664749,1,-0.73791301,1,"Active",8.3796577,1,3000010190,49,1,1
"4638",48389,2015,0.142330054,-0.712788775,1,0.1142671,1,"Active",1.4608797,1,3000010190,50,1,1
"4639",48389,2016,0.603964916,-1.825034873,1,0.18412434,1,"Active",0.65151101,1,NA,NA,NA,NA
"4640",48389,2017,0.019152481,NA,1,0.13921474,1,NA,NA,NA,NA,NA,NA,NA
"4641",48418,2013,-0.952781704,NA,1,-0.95278174,1,"Active",8.3752279,1,3000010155,59,1,1
"4642",48418,2014,-0.163330301,NA,1,-0.18793623,1,"Active",8.3299274,1,3000010155,60,1,1
"4643",48418,2015,-0.047568937,NA,1,0.61939842,1,"Active",1.9839672,1,3000010155,61,1,1
"4644",48418,2016,0.334575949,NA,1,0.19082959,1,"Active",0.19594613,1,NA,NA,NA,NA
"4645",48418,2017,0.256839205,NA,1,0.049423061,1,NA,NA,NA,NA,NA,NA,NA
"4646",48466,2013,0.776223567,2.467608121,1,1.5131,1,"Active",8.7707853,1,3000010167,44,1,1
"4647",48466,2014,-0.253368577,-0.583594314,1,-0.72495675,1,"Active",8.3592529,1,3000010167,45,1,1
"4648",48466,2015,0.123904448,2.6108125,1,0.10667387,1,"Active",1.3250898,1,3000010167,46,1,1
"4649",48466,2016,0.410809641,2.169340084,1,0.31109926,1,"Active",0.50164533,1,NA,NA,NA,NA
"4650",48466,2017,0.379987136,NA,1,-0.14146861,1,NA,NA,NA,NA,NA,NA,NA
"4651",48492,2013,0.277517585,NA,1,0.27751759,1,"Active",8.3895569,1,3000010225,50,1,1
"4652",48492,2014,0.237819463,NA,1,-0.60991275,1,"Active",8.4115791,1,3000010225,51,1,1
"4653",48492,2015,0.200858056,NA,1,-0.2257641,1,"Active",1.9559033,1,3000010225,52,1,1
"4654",48492,2016,-1.666338588,NA,1,-1.0875431,1,"Active",0.86278981,1,NA,NA,NA,NA
"4655",48492,2017,NA,NA,1,-0.30787423,1,NA,NA,NA,NA,NA,NA,NA
"4656",48497,2013,NA,NA,1,NA,NA,"Inactive",8.5964489,1,3000010179,51,1,1
"4657",48497,2014,NA,NA,1,NA,NA,"Active",8.2834702,1,3000010175,52,1,1
"4658",48497,2015,0.206531901,NA,1,0.11165241,1,"Active",1.6097915,1,3000010179,53,1,1
"4659",48497,2016,-3.074918258,NA,1,-2.536747,1,"Active",0.31212375,1,NA,NA,NA,NA
"4660",48497,2017,-1.875665033,NA,1,-1.5520673,1,NA,NA,NA,NA,NA,NA,NA
"4661",48509,2013,1.580695171,NA,1,1.5806953,1,"Active",8.6631746,1,3000010121,48,0,1
"4662",48509,2014,0.952833144,NA,1,0.22373141,1,"Active",8.2457123,1,3000010121,49,0,1
"4663",48509,2015,0.311528862,NA,1,0.14981793,1,"Active",1.2165147,1,3000010121,50,0,1
"4664",48509,2016,2.50218086,NA,1,0.67894512,1,"Active",0.78996283,1,NA,NA,NA,NA
"4665",48509,2017,0.130015341,NA,1,-0.053349033,1,NA,NA,NA,NA,NA,NA,NA
"4666",48513,2013,0.274237182,NA,1,0.27423719,1,"Active",8.0199747,1,3000010193,46,1,1
"4667",48513,2014,0.54239716,NA,1,1.035398,1,"Active",8.8018255,1,3000010193,47,1,1
"4668",48513,2015,-0.972557076,NA,1,-0.97255707,1,"Active",1.601674,1,3000010193,48,1,1
"4669",48513,2016,0.223276126,NA,1,-0.038733944,1,"Active",0.66113335,1,NA,NA,NA,NA
"4670",48513,2017,-0.450482036,NA,1,0.47493598,1,NA,NA,NA,NA,NA,NA,NA
"4671",48526,2013,0.740336922,NA,1,0.74033689,1,"Active",8.8027649,1,3000010119,57,0,1
"4672",48526,2014,1.06550406,NA,1,1.0625955,1,"Active",8.5164728,1,3000010119,58,0,1
"4673",48526,2015,0.744055878,NA,1,0.65798396,1,"Active",1.7672879,1,3000010119,59,0,1
"4674",48526,2016,0.539599874,NA,1,0.68213367,1,"Active",0.85245812,1,NA,NA,NA,NA
"4675",48526,2017,0.126516043,NA,1,0.83294016,1,NA,NA,NA,NA,NA,NA,NA
"4676",48539,2013,0.172068346,-0.224541385,1,0.28243938,1,"Active",8.5464258,1,3000010190,59,1,1
"4677",48539,2014,0.045835897,-0.868469202,1,0.50582075,1,"Active",8.9326992,1,3000010190,60,1,1
"4678",48539,2015,0.418855294,-0.103059816,1,0.6353997,1,"Active",1.691081,1,3000010190,61,1,1
"4679",48539,2016,0.905587942,NA,1,1.1647342,1,"Active",0.59151536,1,NA,NA,NA,NA
"4680",48539,2017,1.229776054,NA,1,1.2297761,1,NA,NA,NA,NA,NA,NA,NA
"4681",48560,2013,0.599028122,NA,1,0.69274473,1,"Inactive",8.6647987,1,NA,47,1,1
"4682",48560,2014,NA,NA,1,NA,NA,"Inactive",8.2349539,1,NA,48,1,1
"4683",48560,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4684",48560,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4685",48560,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4686",48649,2013,1.158927057,NA,1,1.1589271,1,"Active",8.3687754,1,3000010364,46,1,1
"4687",48649,2014,1.693705077,NA,1,0.27610105,1,"Active",8.7336578,1,3000010364,47,1,1
"4688",48649,2015,-0.44259757,NA,1,0.34334007,1,"Active",1.2721869,1,3000010364,48,1,1
"4689",48649,2016,-0.441672854,NA,1,0.01018653,1,"Active",0.41576454,1,NA,NA,NA,NA
"4690",48649,2017,-1.590418065,NA,1,-0.080338292,1,NA,NA,NA,NA,NA,NA,NA
"4691",48704,2013,1.277415752,NA,1,1.2774158,1,"Active",7.9761095,1,3000010170,47,1,1
"4692",48704,2014,1.193477775,NA,1,0.82394302,1,"Active",8.4310522,1,3000010170,48,1,1
"4693",48704,2015,1.175083281,NA,1,0.85413754,1,"Active",1.3039839,1,3000010170,49,1,1
"4694",48704,2016,1.261878405,NA,1,1.1115165,1,"Active",0.047612906,1,NA,NA,NA,NA
"4695",48704,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4696",48732,2013,-0.361921945,NA,1,-0.36192197,1,"Active",8.882844,1,NA,NA,NA,NA
"4697",48732,2014,-0.314756376,NA,1,-0.34371671,1,"Active",8.7956886,1,NA,NA,NA,NA
"4698",48732,2015,0.981835783,NA,1,1.1124974,1,"Active",1.9772961,1,NA,NA,NA,NA
"4699",48732,2016,0.664720565,NA,1,0.9252094,1,"Active",0.31557378,1,NA,NA,NA,NA
"4700",48732,2017,1.10383912,NA,1,0.92332178,1,NA,NA,NA,NA,NA,NA,NA
"4701",48780,2013,0.89173973,-0.256752015,1,0.045385182,1,"Active",8.1432753,1,3000010106,47,1,1
"4702",48780,2014,0.81287273,-0.632661835,1,0.43588436,1,"Active",8.3058434,1,3000010106,48,1,1
"4703",48780,2015,1.494578087,0.051310918,1,0.92303163,1,"Active",1.8077712,1,3000010106,49,1,1
"4704",48780,2016,1.40288205,0.126201274,1,1.1445422,1,"Active",0.95825732,1,NA,NA,NA,NA
"4705",48780,2017,1.503301885,NA,1,1.4883494,1,NA,NA,NA,NA,NA,NA,NA
"4706",48785,2013,0.960853166,-1.25775379,1,-0.56536371,1,"Active",7.9705744,1,3000010105,52,1,1
"4707",48785,2014,0.983141785,-0.251481646,1,0.32654768,1,"Active",8.5708055,1,3000010105,53,1,1
"4708",48785,2015,-0.015267895,-0.608584254,1,0.20700118,1,"Active",1.8968698,1,3000010105,54,1,1
"4709",48785,2016,-0.215273365,NA,1,0.18310899,1,"Active",0.17525871,1,NA,NA,NA,NA
"4710",48785,2017,-0.401369407,NA,1,0.89826465,1,NA,NA,NA,NA,NA,NA,NA
"4711",48812,2013,NA,NA,1,NA,NA,"",8.4728851,1,3000010282,53,0,1
"4712",48812,2014,NA,-0.682119171,1,-0.68211913,1,"Active",8.457406,1,3000010282,53,0,1
"4713",48812,2015,-0.302095009,NA,1,-0.38446599,1,"Active",1.7023631,1,3000010282,54,0,1
"4714",48812,2016,0.670769306,0.534597553,1,0.52375752,1,"Active",0.099867508,1,NA,NA,NA,NA
"4715",48812,2017,0.13306975,NA,1,-0.13070895,1,NA,NA,NA,NA,NA,NA,NA
"4716",48857,2013,0.532662951,NA,1,0.53266293,1,"Active",7.9337997,1,3000010300,47,0,1
"4717",48857,2014,-0.055640432,NA,1,-0.43699443,1,"Active",8.5736427,1,3000010300,48,0,1
"4718",48857,2015,-0.054300621,NA,1,-0.85802567,1,"Active",1.9677465,1,3000010300,49,0,1
"4719",48857,2016,0.005663406,NA,1,-0.62182093,1,"Active",0.068661444,1,NA,NA,NA,NA
"4720",48857,2017,-0.598406791,NA,1,-0.3059091,1,NA,NA,NA,NA,NA,NA,NA
"4721",48862,2013,-0.638898712,NA,1,-0.63889873,1,"Inactive",7.9329319,1,NA,45,1,1
"4722",48862,2014,NA,NA,1,NA,NA,"Inactive",8.5153961,1,NA,46,1,1
"4723",48862,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4724",48862,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4725",48862,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4726",48878,2013,NA,NA,1,NA,NA,"Active",8.0115833,1,NA,46,0,1
"4727",48878,2014,NA,NA,1,NA,NA,"Active",8.9860115,1,NA,47,0,1
"4728",48878,2015,NA,NA,1,NA,NA,"Active",1.9049526,1,3000010000,48,0,1
"4729",48878,2016,-1.158073752,NA,1,-1.1580738,1,NA,NA,NA,NA,NA,NA,NA
"4730",48878,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4731",48907,2013,-3.517435358,-1.617310821,1,-2.3101568,1,"Active",8.6351242,1,3000010309,64,1,1
"4732",48907,2014,NA,NA,1,NA,NA,"",8.3464375,1,3000010309,65,1,1
"4733",48907,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4734",48907,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4735",48907,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4736",48961,2013,0.365457215,NA,1,0.36545724,1,"Active",8.3552999,1,3000010105,60,1,1
"4737",48961,2014,1.678663925,NA,1,0.25653186,1,"Active",8.8206377,1,3000010105,61,1,1
"4738",48961,2015,0.287229038,NA,1,0.60401541,1,"Active",2.0337079,1,3000010105,62,1,1
"4739",48961,2016,-0.176601419,NA,1,0.76229697,1,"Active",0.40681916,1,NA,NA,NA,NA
"4740",48961,2017,-0.274754272,NA,1,0.95184743,1,NA,NA,NA,NA,NA,NA,NA
"4741",48988,2013,-0.285623118,NA,1,-0.28562313,1,"Active",8.2663069,1,3000010193,46,1,1
"4742",48988,2014,-0.578575818,NA,1,-0.46467522,1,"Active",8.260745,1,3000010193,47,1,1
"4743",48988,2015,-1.242024629,-0.161952704,1,-0.89844,1,"Active",2.0156007,1,3000010193,48,1,1
"4744",48988,2016,-1.68745555,NA,1,-1.6874555,1,"Active",0.91619688,1,NA,NA,NA,NA
"4745",48988,2017,-1.17908251,NA,1,-0.45129541,1,NA,NA,NA,NA,NA,NA,NA
"4746",49049,2013,0.075391288,0.970022389,1,0.70253313,1,"Active",8.541975,1,3000010193,49,1,1
"4747",49049,2014,0.009855137,1.624557528,1,0.88254625,1,"Active",9.0323868,1,3000010193,50,1,1
"4748",49049,2015,-0.142045903,1.615233621,1,0.51610285,1,"Active",1.667295,1,3000010193,51,1,1
"4749",49049,2016,2.069298968,2.003943636,1,1.4789013,1,"Active",0.16959776,1,NA,NA,NA,NA
"4750",49049,2017,0.060804441,NA,1,0.17911629,1,NA,NA,NA,NA,NA,NA,NA
"4751",49199,2013,-0.119953446,-0.710512963,1,-0.19708817,1,"Active",8.8949871,1,3000010103,44,1,1
"4752",49199,2014,-0.370581354,-1.624391416,1,-0.35006663,1,"Active",8.5067768,1,3000010103,45,1,1
"4753",49199,2015,-0.997703298,0.170188242,1,0.164161,1,"Active",1.7123036,1,3000010103,46,1,1
"4754",49199,2016,0.541693004,NA,1,0.54169297,1,"Active",0.18808232,1,NA,NA,NA,NA
"4755",49199,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4756",49289,2013,0.692625682,NA,1,0.6926257,1,"Active",8.4675407,1,3000010857,51,1,1
"4757",49289,2014,0.663500655,NA,1,0.66350067,1,"Active",8.3296604,1,3000010857,52,1,1
"4758",49289,2015,1.174538523,NA,1,1.1745385,1,"Active",1.9111806,1,3000010857,53,1,1
"4759",49289,2016,0.415672451,NA,1,0.41567245,1,"Active",0.36598983,1,NA,NA,NA,NA
"4760",49289,2017,1.276522661,NA,1,1.2765226,1,NA,NA,NA,NA,NA,NA,NA
"4761",49294,2013,0.199653087,NA,1,0.19965309,1,"Active",8.03862,1,3000010857,51,1,1
"4762",49294,2014,0.293736307,NA,1,0.29373631,1,"Active",8.7285252,1,3000010857,52,1,1
"4763",49294,2015,0.374729293,NA,1,0.37472931,1,"Active",1.8422989,1,3000010857,53,1,1
"4764",49294,2016,1.051227021,NA,1,1.0512271,1,"Active",0.43119991,1,NA,NA,NA,NA
"4765",49294,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4766",49298,2013,2.221712464,1.161168233,1,1.2330475,1,"Active",8.8007765,1,3000010290,43,1,1
"4767",49298,2014,1.440049551,-1.025185846,1,0.38004765,1,"Active",8.2993069,1,3000010155,44,1,1
"4768",49298,2015,0.928602063,0.246654551,1,0.42820886,1,"Active",1.7834959,1,3000010290,45,1,1
"4769",49298,2016,2.640076188,-0.798037871,1,0.86816955,1,"Active",0.61049712,1,NA,NA,NA,NA
"4770",49298,2017,0.488792061,NA,1,0.48188564,1,NA,NA,NA,NA,NA,NA,NA
"4771",49308,2013,0.104947094,NA,1,0.1049471,1,"Active",8.726429,1,3000010179,53,0,1
"4772",49308,2014,-0.65624455,-3.128821366,1,-1.8958461,1,"Active",8.5195341,1,3000010179,54,0,1
"4773",49308,2015,-1.486663757,NA,1,-1.090782,1,"Active",1.836881,1,3000010179,55,0,1
"4774",49308,2016,-0.738396994,NA,1,-0.738397,1,"Active",0.82218736,1,NA,NA,NA,NA
"4775",49308,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4776",49312,2013,-2.27553762,NA,1,-2.2755377,1,"Active",8.7933893,1,3000010362,52,0,1
"4777",49312,2014,NA,NA,1,NA,NA,"Active",8.4972582,1,3000010360,53.125,0,1
"4778",49312,2015,0.167258347,NA,1,0.4684732,1,"Active",1.1832032,1,3000010362,54,0,1
"4779",49312,2016,-0.904832465,NA,1,-0.90483248,1,"Active",0.66363221,1,NA,NA,NA,NA
"4780",49312,2017,-0.335248994,NA,1,-1.3662378,1,NA,NA,NA,NA,NA,NA,NA
"4781",49329,2013,0.354409039,-0.389957269,1,0.089922197,1,"Active",8.4686956,1,3000010289,60,0,1
"4782",49329,2014,-0.079843862,0.159322264,1,0.19487417,1,"Active",8.6192083,1,3000010289,61,0,1
"4783",49329,2015,-0.54856007,0.534938656,1,-0.27672234,1,"Active",1.4524324,1,3000010289,62,0,1
"4784",49329,2016,-0.061029418,-2.044661589,1,-0.97318339,1,"Active",0.082569338,1,NA,NA,NA,NA
"4785",49329,2017,0.358668069,NA,1,0.35866809,1,NA,NA,NA,NA,NA,NA,NA
"4786",49332,2013,NA,-0.462589244,1,-0.28645438,1,"",8.6761303,1,NA,67,1,1
"4787",49332,2014,NA,NA,1,NA,NA,"",8.0946035,1,NA,68,1,1
"4788",49332,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4789",49332,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4790",49332,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4791",49401,2013,NA,NA,1,NA,NA,"Active",8.2476397,1,3000010363,50,1,1
"4792",49401,2014,NA,NA,1,-0.87142587,1,"",8.7207537,1,3000010363,52,1,1
"4793",49401,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4794",49401,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4795",49401,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4796",49422,2013,-0.053836482,NA,1,-0.05383648,1,"Active",8.4053955,1,3000010857,46,1,1
"4797",49422,2014,-0.421397682,NA,1,-0.42139769,1,"Active",8.4205074,1,3000010857,47,1,1
"4798",49422,2015,-1.239365338,NA,1,-1.2393653,1,"Active",2.0706151,1,3000010857,48,1,1
"4799",49422,2016,-0.1599543,NA,1,-0.15995431,1,"Active",0.26859942,1,NA,NA,NA,NA
"4800",49422,2017,-2.561072998,NA,1,-1.8092366,1,NA,NA,NA,NA,NA,NA,NA
"4801",49429,2013,2.749582132,NA,1,2.7495821,1,"Active",8.6944857,1,3000010300,48,0,1
"4802",49429,2014,1.360049598,NA,1,0.66190314,1,"Active",8.9548054,1,3000010300,49,0,1
"4803",49429,2015,1.506367742,NA,1,1.3549944,1,"Active",1.6909786,1,3000010300,50,0,1
"4804",49429,2016,1.916096037,NA,1,1.3380705,1,"Active",0.66480887,1,NA,NA,NA,NA
"4805",49429,2017,-0.773774228,NA,1,-1.4530339,1,NA,NA,NA,NA,NA,NA,NA
"4806",49525,2013,-0.199976468,NA,1,-0.19997646,1,"Active",8.6069574,1,3000010180,44,1,1
"4807",49525,2014,NA,NA,1,-0.36343169,1,"Active",8.2869892,1,3000010180,45,1,1
"4808",49525,2015,NA,NA,1,-0.22858955,1,"Active",1.2023869,1,3000010180,46,1,1
"4809",49525,2016,1.500463475,NA,1,0.27593955,1,"Active",0.53484619,1,NA,NA,NA,NA
"4810",49525,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4811",49530,2013,-0.014862034,0.046237124,1,-0.056482896,1,"Active",8.7337284,1,3000010175,45,1,1
"4812",49530,2014,-0.52208654,0.836718484,1,0.19206068,1,"Active",8.1782751,1,3000010144,46,1,1
"4813",49530,2015,-0.26961166,-2.009547308,1,-1.4502546,1,"Active",1.6878746,1,3000010175,47,1,1
"4814",49530,2016,-0.973471444,-1.09052526,1,-0.88864106,1,"Active",0.76323724,1,NA,NA,NA,NA
"4815",49530,2017,-0.507962922,NA,1,-0.48288709,1,NA,NA,NA,NA,NA,NA,NA
"4816",49585,2013,0.727991862,NA,1,0.72799188,1,"Active",8.1759033,1,3000010193,44,1,1
