"","person_id","year.x","perf_a.x","perf_b.x","perf_c.x","status.x","avg_absences.x","id_s_fr.x","age.x","female.x","year.y","perf_a.y","perf_b.y","perf_c.y","status.y","avg_absences.y","id_s_fr.y","age.y","female.y","year.x.x","perf_a.x.x","perf_b.x.x","perf_c.x.x","status.x.x","avg_absences.x.x","id_s_fr.x.x","age.x.x","female.x.x","year.y.y","perf_a.y.y","perf_b.y.y","perf_c.y.y","status.y.y","avg_absences.y.y","id_s_fr.y.y","age.y.y","female.y.y","year.x.x.x","perf_a.x.x.x","perf_b.x.x.x","perf_c.x.x.x","status.x.x.x","avg_absences.x.x.x","id_s_fr.x.x.x","age.x.x.x","female.x.x.x","year.y.y.y","perf_a.y.y.y","perf_b.y.y.y","perf_c.y.y.y","status.y.y.y","avg_absences.y.y.y","id_s_fr.y.y.y","age.y.y.y","female.y.y.y","year","perf_a","perf_b","perf_c","status","avg_absences","id_s_fr","age","female"
"2018",87082,2012,NA,NA,NA,"Active",8.7686834,NA,32,0,2013,0.484814095,NA,0.48481408,"Active",8.8014421,NA,33,0,2014,0.407311379,NA,1.0662166,"Active",8.8748913,NA,34,0,2015,0.561351845,NA,0.87160426,"Active",1.5863817,NA,35,0,2016,0.66095213,NA,1.0198095,"Active",0.75578403,NA,NA,NA,2017,0.498675203,NA,0.9859615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019",87125,2012,NA,NA,NA,"Active",8.2652197,3000010165,32,1,2013,0.636170188,NA,0.63617021,"Active",8.1065073,3000010165,33,1,2014,1.235845754,NA,1.2358458,"Active",8.0382166,3000010165,34,1,2015,0.264452044,NA,0.26445204,"Active",1.5591038,3000010165,35,1,2016,0.339454038,NA,0.33945405,"Active",0.15385491,NA,NA,NA,2017,-0.166011545,NA,-0.16601154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020",87189,2012,NA,NA,NA,"Active",8.5187674,3000010160,46,1,2013,-0.030945413,-0.858865509,-0.33964676,"Active",8.2437944,3000010160,47,1,2014,-0.184756036,-0.982455886,-0.044508349,"Active",8.7051678,3000010160,48,1,2015,-0.49330876,-2.31139714,-1.0673336,"Active",1.4350315,3000010160,49,1,2016,0.06676982,-0.8892217,-0.52351499,"Active",0.61627907,NA,NA,NA,2017,-0.784410118,NA,-0.69536227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021",87259,2012,NA,NA,NA,"",7.983427,NA,33,1,2013,NA,NA,NA,"",8.7791948,NA,34,1,2014,NA,NA,NA,"",8.6060076,NA,36,1,2015,0.202053102,NA,0.2020531,"Active",1.5248019,3000010179,36.142857,1,2016,-0.546967229,NA,-0.79835063,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022",87286,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.9278104,1002810030,34,1,2016,-0.575662351,0.042736031,-0.44364101,"Active",0.41122651,NA,NA,NA,2017,NA,NA,-0.17663567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023",87395,2012,NA,NA,NA,"Active",8.1931562,3000010165,33,1,2013,NA,NA,NA,"Active",8.304966,3000010165,34,1,2014,NA,NA,NA,"Active",8.1060171,3000010358,35.020409,1,2015,-0.856069429,NA,-0.21309473,"Active",1.3983299,3000010165,36,1,2016,-0.108496379,NA,-0.68440044,"Active",0.6503036,NA,NA,NA,2017,-0.331778604,NA,0.69335282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024",87473,2012,NA,NA,NA,"Active",8.1837082,3000010161,38,1,2013,0.454499089,0.464863883,0.4616589,"Active",8.8339386,3000010291,39.014183,1,2014,NA,0.266458349,1.0001562,"Active",8.4858732,3000010291,40,1,2015,NA,NA,NA,"Active",1.817247,3000010291,41.036587,1,2016,NA,NA,NA,"Active",0.86278194,NA,NA,NA,2017,NA,NA,-0.36590388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025",87601,2012,NA,NA,NA,"Active",8.0561657,3000010179,43,0,2013,-1.56896724,NA,-1.5689672,"Active",8.8707924,3000010179,44,0,2014,-1.002773993,NA,-1.002774,"Active",8.5041523,3000010179,45,0,2015,-0.518794152,NA,-0.51879418,"Active",1.7291865,3000010179,46,0,2016,3.281453821,NA,3.2814538,"Active",0.99963415,NA,NA,NA,2017,3.60782335,NA,3.6078234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026",87634,2012,NA,NA,NA,"Active",8.1135635,3000010282,33,1,2013,0.277215961,NA,0.27721596,"Active",8.6984453,3000010282,34,1,2014,0.884270472,1.555321894,1.0565175,"Active",8.2075586,3000010282,35,1,2015,0.833254082,0.378898868,0.53482503,"Active",1.6864244,3000010282,36,1,2016,NA,NA,NA,"Active",0.34891692,NA,NA,NA,2017,1.182719709,NA,1.0534186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027",87742,2012,NA,NA,NA,"Active",8.5892525,NA,54,1,2013,-0.46196521,NA,-0.4619652,"Active",8.7219133,NA,55,1,2014,NA,NA,NA,"Active",8.2935362,NA,56,1,2015,NA,NA,NA,"Active",1.9005872,NA,57,1,2016,NA,NA,NA,"Active",0.5116505,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028",87799,2012,NA,NA,NA,"Active",8.2245436,3000010323,37,0,2013,-0.55616602,NA,-0.55616599,"Active",8.4514151,3000010323,38,0,2014,-0.711346898,NA,-0.2271637,"Active",8.4290104,3000010323,39,0,2015,0.158261501,NA,-0.62218606,"Active",1.9914074,3000010323,40,0,2016,0.663904074,NA,0.65896404,"Active",0.32195503,NA,NA,NA,2017,0.838409196,NA,0.38754407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029",87933,2012,NA,NA,NA,"Active",8.034565,3000010106,51,1,2013,0.371911476,NA,0.3719115,"Active",8.1248951,3000010106,52,1,2014,0.190909811,NA,0.19090982,"Active",8.3481531,3000010106,53,1,2015,0.479263234,NA,1.1340834,"Active",1.2034189,3000010106,54,1,2016,0.175152261,NA,1.2003012,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030",87936,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.009855037,NA,NA,NA,2017,NA,NA,-0.091053613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031",87992,2012,NA,NA,NA,"Active",8.7014561,3000010318,36,0,2013,0.063872599,-0.746818747,-0.47165155,"Active",8.7865133,3000010318,37,0,2014,0.265201604,0.381318043,0.50684005,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032",88064,2012,NA,NA,NA,"Active",8.7476397,3000010309,47,1,2013,0.139025437,0.1351968,0.13659427,"Active",8.3697233,3000010309,48,1,2014,-0.51014798,0.893112717,0.47751123,"",8.5197887,3000010309,49,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033",88089,2012,NA,NA,NA,"Active",7.9263902,3000010309,58,1,2013,-0.131440411,NA,-0.3283101,"Active",8.9154415,3000010309,59,1,2014,-0.192646138,NA,-0.24041243,"Active",8.796627,3000010309,60,1,2015,0.396029892,NA,0.77281326,"Active",2.0267291,3000010309,61,1,2016,0.65531309,NA,0.63457263,"Active",0.1189807,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034",88119,2012,NA,NA,NA,"Active",8.332325,3000010354,35,0,2013,0.774801468,NA,0.77480149,"Active",7.9756966,3000010354,36,0,2014,0.456520752,NA,0.19322203,"Active",8.9930172,3000010354,37,0,2015,0.79091642,NA,-0.15466866,"Active",2.068464,3000010354,38,0,2016,0.016816096,NA,0.29666781,"Active",0.1466894,NA,NA,NA,2017,1.399135508,NA,1.1922672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035",88162,2012,NA,NA,NA,"Active",8.8510332,3000010352,34,0,2013,-0.222886959,NA,-0.22288696,"Active",8.3647642,3000010352,35,0,2014,0.161015338,NA,0.76496547,"Active",8.1935949,3000010352,36,0,2015,-0.626116958,NA,-0.084151901,"Active",1.3891511,3000010352,37,0,2016,1.671050221,NA,1.498191,"Active",0.89602,NA,NA,NA,2017,NA,NA,1.2921989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036",88175,2012,NA,NA,NA,"Active",8.4775782,3000010121,34,0,2013,0.708826563,NA,0.7088266,"Active",8.0186071,3000010121,35,0,2014,0.298108042,NA,0.29810804,"Active",8.1230373,3000010121,36,0,2015,0.42207092,NA,0.42207089,"Active",1.1568029,3000010121,37,0,2016,-0.44811165,NA,-0.44811165,"Active",0.10298167,NA,NA,NA,2017,-1.239132059,NA,-1.239132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037",88188,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.3507614,3000010309,37,1,2015,-1.114764264,0.147100556,-1.4189309,"Active",1.1363279,3000010309,38,1,2016,0.527437636,NA,0.52743763,"Active",0.57170367,NA,NA,NA,2017,0.324929576,NA,0.67504734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038",88261,2012,NA,NA,NA,"Active",8.4621954,3000010104,49,0,2013,-0.336603836,-2.003148431,-1.3346394,"Active",8.5541401,3000010104,50,0,2014,-1.012644677,-0.653283557,-0.64168143,"Active",8.5450382,3000010104,51,0,2015,-0.456759379,-0.974788885,-0.40648171,"Active",1.1683022,3000010104,52,0,2016,0.22046843,-0.233078325,-0.058128532,"Active",0.22712433,NA,NA,NA,2017,0.046395082,NA,-0.18179134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2039",88276,2012,NA,NA,NA,"Active",8.2474537,3000010190,36,1,2013,-0.692780004,NA,-0.69278002,"Active",8.0018444,3000010190,37,1,2014,-0.875837472,NA,-0.40705952,"Active",8.9588509,3000010190,38,1,2015,1.310960484,NA,1.106488,"Active",1.1600026,3000010190,39,1,2016,0.445601163,NA,0.3690573,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040",88364,2012,NA,NA,NA,"Active",8.3077917,3000010362,38,0,2013,0.298474449,NA,0.29847446,"Active",8.8738346,3000010362,39,0,2014,-0.232556338,NA,0.7549758,"Active",8.9389019,3000010362,40,0,2015,1.079795157,NA,1.0797951,"Active",1.1299697,3000010362,41,0,2016,0.297950263,NA,0.50567579,"Active",0.41118941,NA,NA,NA,2017,0.175113506,NA,0.17511351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041",88400,2012,NA,NA,NA,"",8.427433,3000010289,45,1,2013,NA,NA,NA,"",8.4736328,3000010289,46,1,2014,NA,NA,NA,"",8.0676765,3000010289,46,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.69472694,NA,NA,NA,2017,-0.514448627,NA,-0.93450373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042",88459,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.545862,NA,36,0,2016,-0.246139108,NA,-0.70598119,"Active",0.1832519,NA,NA,NA,2017,-0.685311358,NA,-1.2486045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043",88467,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"",8.4922905,NA,57,1,2015,-1.76999765,NA,-1.7699977,"Active",1.9295686,3000010382,58,1,2016,-1.144763843,NA,-1.1447638,"Active",0.71000588,NA,NA,NA,2017,-0.174888083,NA,-0.17488809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044",88475,2012,NA,NA,NA,"Active",7.9507618,3000010362,32,1,2013,-1.185614374,NA,-1.1856143,"Active",8.1769142,3000010362,33,1,2014,-0.146005262,NA,0.54193211,"Active",8.8974648,3000010362,34,1,2015,0.049555298,NA,1.087141,"Active",1.1300744,3000010362,35,1,2016,0.060142211,NA,0.22457993,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045",88480,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.3968656,NA,NA,NA,2016,-0.687546985,NA,-0.68754697,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046",88515,2012,NA,NA,NA,"Active",8.4000578,3000010021,34,1,2013,-0.17450517,NA,-0.17450517,"Active",8.2510929,3000010021,35,1,2014,0.132566449,NA,0.13256645,"Active",8.5824699,3000010021,36,1,2015,0.936823182,NA,0.93682313,"Active",1.5222204,3000010021,37,1,2016,1.253579675,NA,1.2535797,"Active",0.85955834,NA,NA,NA,2017,1.159215068,NA,1.1592151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047",88542,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.84901965,NA,NA,NA,2017,-1.77474626,NA,-1.7747463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048",88579,2012,NA,NA,NA,"Active",8.2963448,3000010354,35,0,2013,0.615833346,NA,0.61583334,"Active",8.8846226,3000010354,36,0,2014,0.766104719,NA,0.039461203,"Active",8.7121401,3000010354,37,0,2015,0.425148703,NA,0.62105471,"Active",1.6890643,3000010354,38,0,2016,0.141128845,NA,-0.022098346,"Active",0.39646977,NA,NA,NA,2017,-0.007754606,NA,0.30267683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049",88690,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.14689393,NA,NA,NA,2017,-1.627027105,NA,-1.3048853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050",88692,2012,NA,NA,NA,"Active",8.3816366,3000010380,55,1,2013,1.221163815,NA,1.2211639,"Active",8.0433693,3000010380,56,1,2014,0.045825626,NA,0.034540925,"Active",8.6077509,3000010380,57,1,2015,0.331604709,NA,0.33160472,"Active",1.1244266,3000010380,58,1,2016,0.370944185,NA,0.16898079,"Active",0.81685466,NA,NA,NA,2017,0.921395298,NA,0.78227454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051",88715,2012,NA,NA,NA,"Active",8.7302437,3000010160,56,0,2013,0.104584419,-0.204459006,-0.064513035,"Active",8.8074131,3000010160,57,0,2014,-1.040341125,-0.773270954,-0.97575057,"Active",8.0999718,3000010160,58,0,2015,-0.737500835,-0.694276712,-0.62619913,"Active",1.1955661,3000010160,59,0,2016,-0.694608184,-0.966332694,-1.1662914,"Active",0.60018653,NA,NA,NA,2017,-0.942222852,NA,-1.3850403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052",88743,2012,NA,NA,NA,"Active",8.036252,3000010170,48,1,2013,NA,NA,NA,"Active",8.0625505,3000010170,49,1,2014,NA,NA,-1.0632392,"",8.64013,NA,50,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053",88797,2012,NA,NA,NA,"Active",8.7007437,3000010190,53,1,2013,-0.087330712,NA,-0.087330714,"Active",8.4079294,3000010190,54,1,2014,0.537592719,NA,-0.182496,"Active",8.9653902,3000010190,55,1,2015,0.728604688,NA,0.40447226,"Active",2.0323737,3000010190,56,1,2016,1.455323811,NA,0.65456146,"Active",0.93284839,NA,NA,NA,2017,0.900108382,NA,0.45392469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054",88874,2012,NA,NA,NA,"",8.8567667,3000010135,50,1,2013,NA,NA,NA,"Active",8.8724966,3000010135,50,1,2014,0.129163729,NA,0.12916373,"Active",8.4544668,3000010135,51,1,2015,NA,NA,NA,"Active",1.1749184,3000010135,52,1,2016,NA,NA,NA,"Active",0.40516323,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055",88904,2012,NA,NA,NA,"",7.9835167,NA,33,1,2013,NA,NA,NA,"",8.9063005,NA,34,1,2014,NA,NA,NA,"Active",9.0226631,NA,35,1,2015,NA,NA,NA,"Active",2.0133209,3000010000,36,1,2016,NA,NA,NA,"Active",0.85375994,NA,NA,NA,2017,-0.530481674,NA,-0.53048164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056",89034,2012,NA,NA,NA,"Active",7.9629602,3000010225,45,0,2013,0.449833867,NA,0.44983387,"Active",8.655283,3000010225,46,0,2014,0.424407912,NA,-0.82243246,"Active",9.0145435,3000010225,47,0,2015,0.517016885,NA,0.51701689,"Active",1.1590405,3000010225,48,0,2016,0.61001396,NA,1.0606924,"Active",0.28208998,NA,NA,NA,2017,0.412275162,NA,0.57810175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057",89042,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.0666142,1001960710,33,1,2015,0.126031321,NA,0.017927647,"Active",1.5715412,3000010226,34,1,2016,0.742982752,NA,0.22657862,"Active",0.25167558,NA,NA,NA,2017,0.808816733,NA,0.82475919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058",89100,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.094687097,NA,NA,NA,2017,-0.022437339,NA,0.49518901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059",89155,2012,NA,NA,NA,"Active",8.5966167,3000010689,31,0,2013,0.870037436,NA,0.87003744,"Active",8.5088882,3000010689,32,0,2014,1.028305176,NA,1.0283052,"Active",9.0089693,3000010689,33,0,2015,0.594804297,NA,0.55177736,"Active",1.3099332,3000010689,34,0,2016,0.515499439,NA,0.45821962,"Active",0.13252851,NA,NA,NA,2017,0.425300348,NA,0.99267048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060",89188,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.6612616,3000010360,47,1,2015,-0.898779083,NA,-0.96281511,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061",89235,2012,NA,NA,NA,"Active",8.4794712,3000010106,33,1,2013,-1.204396692,-0.215813819,-0.82120228,"Active",8.6195869,3000010106,34,1,2014,-3.404687452,NA,-0.17802285,"",8.6817465,3000010106,35,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062",89303,2012,NA,NA,NA,"Active",8.3581276,3000010021,31,1,2013,-0.00601106,NA,-0.00601106,"",8.8381233,3000010021,33,1,2014,NA,NA,NA,"",8.8579884,3000010021,34,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063",89363,2012,NA,NA,NA,"",8.012291,3000010160,35,1,2013,NA,NA,NA,"Active",8.5656719,3000010160,35.076271,1,2014,0.047530165,NA,0.69601762,"Active",8.3519821,3000010160,36,1,2015,0.348099679,NA,0.51832449,"Active",1.7272297,3000010160,37,1,2016,0.345597913,NA,0.66160357,"Active",0.91040719,NA,NA,NA,2017,NA,NA,0.73260164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064",89386,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.3916522,1002720886,41,1,2016,1.126053227,NA,0.68392873,"Active",0.85290509,NA,NA,NA,2017,0.717427548,NA,-0.16812944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065",89420,2012,NA,NA,NA,"Active",8.5136032,NA,32,1,2013,0.576905593,NA,0.57690561,"Active",8.3233089,NA,33,1,2014,0.675098216,NA,0.67509824,"Inactive",8.3866243,NA,34,1,2015,NA,NA,NA,"Inactive",1.7457787,NA,35,1,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066",89458,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.2763529,3000010156,33,1,2015,-1.461819748,NA,-1.3412755,"Active",1.8721197,3000010156,34,1,2016,-0.148998245,NA,-0.14899823,"Active",0.24763706,NA,NA,NA,2017,-0.235873388,NA,-0.09852387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",89478,2012,NA,NA,NA,"Active",8.5501041,3000010380,31,1,2013,-0.854493179,NA,-0.85449314,"",8.0016117,3000010380,33,1,2014,NA,NA,NA,"",8.7240496,3000010380,33,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068",89514,2012,NA,NA,NA,"Active",8.7697554,3000010256,31,1,2013,-1.419204305,NA,-1.4192042,"Active",8.8568726,3000010256,32,1,2014,1.838241551,NA,1.8382415,"Active",8.7096691,3000010256,33,1,2015,0.952547005,NA,0.95254701,"Active",2.0823991,3000010256,34,1,2016,0.295907459,NA,0.29590747,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069",89561,2012,NA,NA,NA,"Active",8.5809174,3000010301,31.043243,1,2013,NA,NA,NA,"Active",8.1034937,3000010309,32,1,2014,0.025345844,-0.082552139,-0.036289144,"Active",8.3086252,3000010309,33,1,2015,0.121503223,NA,0.72219938,"Active",1.1470327,3000010309,34,1,2016,0.582521988,NA,-0.068016492,"Active",0.32324857,NA,NA,NA,2017,NA,NA,0.84835088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070",89636,2012,NA,NA,NA,"Active",8.4223328,3000010857,35,1,2013,0.872530305,NA,0.87253028,"Active",8.3326759,3000010857,36,1,2014,0.171019684,NA,0.17101967,"Active",8.5584869,3000010857,37,1,2015,0.771325029,NA,0.77132505,"Active",1.359966,3000010857,38,1,2016,NA,NA,NA,"Inactive",0.42964831,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071",89684,2012,NA,NA,NA,"",7.9872928,3000010107,36,1,2013,-0.835838613,-1.083353882,-0.97095352,"Active",8.25916,3000010107,37,1,2014,-2.155419367,-1.041065331,-0.75366503,"Active",8.8100309,3000010107,38,1,2015,-1.961982485,-0.746634802,-1.0647644,"Active",2.0060341,3000010107,39,1,2016,-1.488400936,NA,-1.0269272,"Active",0.24567091,NA,NA,NA,2017,-0.734047443,NA,-0.10375562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072",89688,2012,NA,NA,NA,"Active",8.2951937,3000010107,33,1,2013,-0.097594993,NA,-0.097594991,"Active",8.5076771,3000010107,34,1,2014,-0.249846609,NA,0.10010263,"Active",8.4468908,3000010107,35,1,2015,-0.207793607,NA,-0.089502275,"Active",1.9739109,3000010107,36,1,2016,NA,NA,NA,"Inactive",0.15772106,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073",89694,2012,NA,NA,NA,"Active",8.3918133,3000010161,34,0,2013,-3.45477268,NA,-1.6673708,"",8.048686,3000010225,35,0,2014,NA,NA,NA,"",8.2403679,3000010225,36,0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074",89699,2012,NA,NA,NA,"",8.8817921,3000010364,32,0,2013,NA,NA,NA,"",8.8695898,3000010364,33,0,2014,NA,NA,NA,"Active",8.8495188,1001910066,34,0,2015,1.152894237,NA,0.92874873,"Active",1.4669051,3000010364,35,0,2016,0.351306802,NA,0.35130683,"Active",0.89116609,NA,NA,NA,2017,0.946786475,NA,1.1065106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075",89704,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.7797174,NA,38,1,2015,-0.484063707,NA,0.35152119,"Active",1.4004207,3000010364,39,1,2016,-0.415115609,NA,-0.41511559,"Active",0.99134165,NA,NA,NA,2017,1.040076877,NA,1.0057057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
