person_id,year,perf_a,perf_b
28521,2013,0.3613114,
28521,2014,0.150436905,-0.184153023
28521,2015,0.588654837,0.423460569
28521,2016,0.623824823,-1.612343496
28521,2017,0.432046282,
28522,2013,1.131771616,
28522,2014,-0.061760263,
28522,2015,0.514109705,
28522,2016,0.28393173,
28522,2017,1.799166362,
28549,2013,0.894139438,
28549,2014,1.099644968,
28549,2015,,
28549,2016,,
28549,2017,,
28553,2013,0.224458069,
28553,2014,-0.058923194,
28553,2015,-0.195737298,
28553,2016,,
28553,2017,,
28701,2013,-0.237221567,
28701,2014,0.167036443,
28701,2015,-0.362901277,
28701,2016,1.068167424,
28701,2017,,
28788,2013,0.422116679,
28788,2014,-0.088263514,
28788,2015,-0.384166827,
28788,2016,-0.974949144,
28788,2017,0.163027149,
28801,2013,-0.564839133,
28801,2014,-0.475546893,
28801,2015,,
28801,2016,,
28801,2017,,
28878,2013,0.104991955,
28878,2014,0.622570171,
28878,2015,-0.06706574,
28878,2016,1.12005651,
28878,2017,-1.066163479,
28896,2013,1.405543,
28896,2014,1.06054228,1.2550431
28896,2015,0.625467565,0.819649646
28896,2016,0.23461205,0.667714896
28896,2017,,
28911,2013,0.177917175,
28911,2014,1.685693022,1.13356205
28911,2015,1.220706413,0.578553129
28911,2016,-0.079436121,-0.356566116
28911,2017,0.121562465,
28958,2013,-0.715389572,
28958,2014,-2.287764933,
28958,2015,,
28958,2016,,
28958,2017,,
29045,2013,0.010668003,
29045,2014,-0.664897896,
29045,2015,-0.222773636,
29045,2016,1.221663275,
29045,2017,,
29114,2013,0.374106926,
29114,2014,,
29114,2015,,
29114,2016,,
29114,2017,,
29178,2013,0.001366583,0.441493175
29178,2014,1.053708218,
29178,2015,0.185044606,0.565231069
29178,2016,0.536780778,0.011350923
29178,2017,,
29225,2013,1.441160056,
29225,2014,1.607904683,
29225,2015,1.081397309,
29225,2016,1.726184293,
29225,2017,1.904267015,
29322,2013,,
29322,2014,,
29322,2015,,
29322,2016,-2.708516972,
29322,2017,,
29330,2013,0.352791531,
29330,2014,0.254939002,
29330,2015,0.528246579,
29330,2016,,
29330,2017,,
29374,2013,-1.263958811,
29374,2014,-0.637395394,
29374,2015,-0.347436411,
29374,2016,0.385650484,
29374,2017,-0.046637765,
29415,2013,1.290321655,0.894415314
29415,2014,0.252860074,1.195217625
29415,2015,1.399815384,0.734071734
29415,2016,1.393485004,2.252231093
29415,2017,,
29456,2013,0.51356815,0.221807851
29456,2014,0.661292937,0.421279759
29456,2015,0.46820338,0.174108266
29456,2016,0.200894349,0.995906591
29456,2017,,
29478,2013,-1.186493416,-0.064003672
29478,2014,-1.214510888,1.588407465
29478,2015,,
29478,2016,,
29478,2017,,
29483,2013,-0.71793355,
29483,2014,,
29483,2015,-1.643089241,
29483,2016,,
29483,2017,,
29484,2013,0.276812843,
29484,2014,0.971456178,
29484,2015,-0.051407498,
29484,2016,-0.297797665,
29484,2017,-0.351709459,
29496,2013,-0.014497428,
29496,2014,-0.360492553,
29496,2015,,
29496,2016,,
29496,2017,,
29501,2013,-1.379664453,
29501,2014,,
29501,2015,,
29501,2016,,
29501,2017,,
29547,2013,-0.088224219,
29547,2014,-0.328656522,
29547,2015,1.0414804,
29547,2016,,
29547,2017,,
29552,2013,0.370355844,
29552,2014,0.825130412,
29552,2015,0.630001832,
29552,2016,-0.074155123,
29552,2017,,
29604,2013,-1.014044231,
29604,2014,-0.19298958,
29604,2015,-0.270145287,
29604,2016,-0.3059476,
29604,2017,-0.472415342,
29666,2013,,
29666,2014,,
29666,2015,,
29666,2016,,
29666,2017,-0.589257789,
29694,2013,-0.076449404,
29694,2014,0.272844842,
29694,2015,-0.475009675,
29694,2016,-0.407931263,
29694,2017,0.220819878,
29712,2013,-0.564706819,
29712,2014,-1.803431247,
29712,2015,-1.339291987,
29712,2016,-1.286270928,
29712,2017,-1.404748489,
29746,2013,0.645616531,1.044980365
29746,2014,0.031491396,0.832050681
29746,2015,1.61140993,1.433978598
29746,2016,,
29746,2017,1.499691621,
29762,2013,0.627114018,
29762,2014,1.711291629,
29762,2015,0.363606655,
29762,2016,,
29762,2017,,
29784,2013,0.205670018,0.005867723
29784,2014,-0.659600369,0.192517844
29784,2015,-3.370167929,-0.058931239
29784,2016,-0.705334195,-1.0799635
29784,2017,0.55093625,
29817,2013,0.437221041,
29817,2014,0.429349298,0.800086909
29817,2015,0.25118733,1.227748864
29817,2016,0.34376199,0.69594384
29817,2017,-0.880399156,
29818,2013,1.735298656,
29818,2014,1.254987693,
29818,2015,1.50423419,
29818,2016,1.608887571,
29818,2017,,
29946,2013,,
29946,2014,,
29946,2015,0.644714125,
29946,2016,,
29946,2017,,
29976,2013,1.166466677,
29976,2014,0.673824022,
29976,2015,0.849442133,
29976,2016,0.44334414,
29976,2017,0.667060661,
30001,2013,0.361718915,
30001,2014,0.736505856,
30001,2015,0.932432801,
30001,2016,0.882903361,
30001,2017,-0.422478321,
30029,2013,,
30029,2014,,
30029,2015,-1.999027326,0.054060026
30029,2016,-1.960261156,-1.536572026
30029,2017,,
30054,2013,-0.210205313,
30054,2014,-0.221273139,
30054,2015,0.596811646,
30054,2016,0.03374516,
30054,2017,-0.1862782,
30125,2013,-2.063914998,
30125,2014,-2.486139158,-0.998764877
30125,2015,-1.441343919,0.057148439
30125,2016,-1.188140163,
30125,2017,,
30143,2013,,
30143,2014,,
30143,2015,,
30143,2016,0.791549848,
30143,2017,,
30231,2013,-1.20805586,0.95793502
30231,2014,0.021180644,-0.368402385
30231,2015,,
30231,2016,,
30231,2017,,
30242,2013,0.48052246,
30242,2014,,
30242,2015,,
30242,2016,,
30242,2017,,
30244,2013,-0.030271266,
30244,2014,-0.328892847,
30244,2015,-0.438486629,
30244,2016,0.075171142,
30244,2017,,
30269,2013,,
30269,2014,,
30269,2015,-0.26228452,
30269,2016,-1.375112394,
30269,2017,,
30274,2013,,
30274,2014,,
30274,2015,,
30274,2016,,
30274,2017,0.033608672,
30314,2013,0.462957509,
30314,2014,1.117724759,
30314,2015,1.067979612,
30314,2016,,
30314,2017,,
30318,2013,-0.354510343,
30318,2014,0.231375059,
30318,2015,0.069150061,
30318,2016,0.647902157,
30318,2017,0.272947708,
30391,2013,0.123500117,
30391,2014,-0.395768849,
30391,2015,0.090088782,
30391,2016,0.656094717,
30391,2017,0.406612938,
30435,2013,1.123010346,1.08783847
30435,2014,1.915951585,1.429949687
30435,2015,1.803141086,0.110247432
30435,2016,1.293014088,0.816435476
30435,2017,1.424056304,
30550,2013,0.114531771,
30550,2014,0.489229368,
30550,2015,0.463133005,
30550,2016,-0.153310563,
30550,2017,-0.411860983,
30558,2013,-0.939381758,0.025599336
30558,2014,0.486619969,-1.792467265
30558,2015,0.537872212,-0.625082029
30558,2016,-0.192862302,-0.52112756
30558,2017,-0.920104033,
30575,2013,-0.868487524,
30575,2014,-2.146484264,
30575,2015,,
30575,2016,,
30575,2017,,
30633,2013,-0.673006394,
30633,2014,-0.066143971,1.708339939
30633,2015,0.359091153,0.122922321
30633,2016,0.904751503,-0.196288031
30633,2017,1.248185081,
30637,2013,-0.28135005,0.60416629
30637,2014,0.253226452,
30637,2015,-0.082360257,
30637,2016,,
30637,2017,,
30669,2013,0.893768964,
30669,2014,0.37722323,
30669,2015,-0.697739899,
30669,2016,0.240364899,
30669,2017,,
30757,2013,,
30757,2014,,
30757,2015,,
30757,2016,-0.471317073,
30757,2017,-0.790666095,
30764,2013,1.508808264,
30764,2014,2.297182697,
30764,2015,1.549968704,
30764,2016,1.240598642,
30764,2017,0.260140813,
30782,2013,1.693051757,
30782,2014,1.326173391,
30782,2015,0.861885129,0.478324478
30782,2016,0.42662802,0.066726164
30782,2017,1.022988914,
30799,2013,-0.095966608,
30799,2014,-0.533997787,-0.346855147
30799,2015,-0.570635061,-0.749022313
30799,2016,-0.069766831,
30799,2017,0.304195271,
30813,2013,0.623624037,
30813,2014,0.957305483,
30813,2015,1.760404907,
30813,2016,0.585173978,
30813,2017,1.062238034,
30814,2013,-0.420788732,
30814,2014,-0.384068506,
30814,2015,,
30814,2016,,
30814,2017,,
30822,2013,0.43363412,
30822,2014,0.348906231,
30822,2015,0.166083338,
30822,2016,0.354163915,
30822,2017,0.90993183,
30847,2013,-0.296573716,
30847,2014,,
30847,2015,,
30847,2016,,
30847,2017,,
30869,2013,-0.038565635,
30869,2014,,
30869,2015,,
30869,2016,,
30869,2017,,
30881,2013,-0.104801517,0.444704155
30881,2014,,
30881,2015,,
30881,2016,,
30881,2017,,
30945,2013,-3.191939472,
30945,2014,-1.685941325,
30945,2015,-1.817613119,
30945,2016,-1.095362853,
30945,2017,,
31073,2013,-0.0564914,
31073,2014,0.039803192,
31073,2015,-0.536609354,
31073,2016,0.565083056,
31073,2017,-0.674692825,
31081,2013,-0.472982122,
31081,2014,-1.968291497,
31081,2015,-0.655635623,
31081,2016,-0.618664623,
31081,2017,-0.173942027,
31084,2013,2.449566073,-0.612036913
31084,2014,1.342591055,
31084,2015,1.127555976,0.571643543
31084,2016,1.713356178,-0.34591671
31084,2017,,
31167,2013,1.815528925,
31167,2014,1.9323021,
31167,2015,1.202299636,
31167,2016,,
31167,2017,1.696830241,
31169,2013,0.809504886,
31169,2014,1.090774148,
31169,2015,-0.219047282,
31169,2016,0.416208875,
31169,2017,0.901801723,
31179,2013,1.13050205,0.224289333
31179,2014,0.293721717,-0.296685257
31179,2015,-0.277874253,-0.364041827
31179,2016,-0.127568718,
31179,2017,1.740020019,
31252,2013,2.376871604,
31252,2014,,
31252,2015,,
31252,2016,,
31252,2017,,
31253,2013,-0.578621563,-1.079985142
31253,2014,-1.315155456,-0.897692177
31253,2015,-2.547232167,-0.776309233
31253,2016,-1.173562831,-0.948635842
31253,2017,,
31263,2013,0.52640052,1.197816376
31263,2014,1.513429266,-0.356495766
31263,2015,-0.385452137,0.182927451
31263,2016,-0.223791164,-0.974578841
31263,2017,-0.266565552,
31315,2013,0.087830445,0.162241436
31315,2014,0.492912828,0.234141162
31315,2015,0.75511287,
31315,2016,0.90798709,-0.801432652
31315,2017,1.316837566,
31325,2013,0.519998687,
31325,2014,0.58043117,
31325,2015,0.443600835,
31325,2016,0.027986551,
31325,2017,0.585259903,
31409,2013,1.659705064,
31409,2014,1.528606748,
31409,2015,0.683605764,
31409,2016,2.186555489,
31409,2017,1.902205324,
31435,2013,1.201246652,
31435,2014,1.792543762,
31435,2015,0.906216654,
31435,2016,1.024487148,
31435,2017,,
31448,2013,1.623273092,
31448,2014,0.852988134,
31448,2015,1.163794239,
31448,2016,0.340300482,
31448,2017,0.248493653,
31487,2013,-0.09743148,
31487,2014,1.278270992,-0.005039874
31487,2015,0.157304548,-0.238486538
31487,2016,-0.24268718,-1.119370763
31487,2017,-1.363114284,
31493,2013,-1.455064478,
31493,2014,-0.360652831,
31493,2015,-2.350303796,
31493,2016,,
31493,2017,,
31540,2013,2.024451772,0.340136215
31540,2014,1.678353216,1.329472211
31540,2015,1.020606562,0.323428431
31540,2016,,
31540,2017,,
31544,2013,-2.450917886,
31544,2014,,
31544,2015,,
31544,2016,,
31544,2017,,
31557,2013,1.946711755,-0.975295616
31557,2014,2.422774716,0.24869944
31557,2015,1.812974344,0.660575751
31557,2016,1.993470307,1.609229402
31557,2017,0.682474518,
31558,2013,,
31558,2014,,
31558,2015,1.074958932,
31558,2016,-0.22457273,
31558,2017,0.827668714,
31619,2013,0.074088615,
31619,2014,0.046335809,
31619,2015,-0.677026295,
31619,2016,-0.816859636,
31619,2017,0.210724819,
31633,2013,1.070629963,
31633,2014,2.056743188,
31633,2015,1.657953948,
31633,2016,1.697857701,
31633,2017,,
31646,2013,0.938445561,-0.866712775
31646,2014,0.598422497,-1.258958097
31646,2015,0.181434341,-1.567898257
31646,2016,-0.123536345,-0.285006688
31646,2017,,
31677,2013,-1.399136605,
31677,2014,-1.888650013,1.545258796
31677,2015,,
31677,2016,,
31677,2017,,
31756,2013,2.2741661,
31756,2014,1.686887888,1.970830272
31756,2015,1.971583887,2.233405005
31756,2016,0.573244269,2.671753695
31756,2017,0.276509318,
31782,2013,-0.382427565,
31782,2014,,
31782,2015,,
31782,2016,,
31782,2017,,
31824,2013,,
31824,2014,-4.233092774,
31824,2015,,
31824,2016,,
31824,2017,,
31848,2013,,
31848,2014,-1.174703785,
31848,2015,-0.426177532,-0.495882086
31848,2016,,
31848,2017,,
31849,2013,1.082968744,
31849,2014,1.429194052,
31849,2015,0.866256999,
31849,2016,0.323293382,
31849,2017,0.261402979,
31880,2013,2.442193284,
31880,2014,2.350851417,
31880,2015,2.215075231,
31880,2016,2.058873456,
31880,2017,1.070395171,
32043,2013,,
32043,2014,,
32043,2015,,
32043,2016,-0.591261662,
32043,2017,,
32052,2013,0.422024542,-1.421108269
32052,2014,0.473933722,-0.189743593
32052,2015,-0.119229725,
32052,2016,-1.28599935,
32052,2017,0.577732086,
32083,2013,-1.285599872,
32083,2014,0.512268374,
32083,2015,0.525605289,
32083,2016,0.794731047,
32083,2017,-0.691700779,
32182,2013,0.059424421,
32182,2014,,
32182,2015,,
32182,2016,,
32182,2017,,
32234,2013,-0.883099937,
32234,2014,-0.651959034,-1.353233149
32234,2015,-1.927821097,-0.162688391
32234,2016,-2.901450934,0.47854617
32234,2017,,
32262,2013,0.682257398,-0.376219666
32262,2014,0.862026683,0.380639914
32262,2015,0.995518607,0.319454152
32262,2016,2.111317763,0.613537497
32262,2017,1.345064977,
32282,2013,0.276067656,-0.0601138
32282,2014,1.343005079,-0.379526228
32282,2015,0.353434291,0.804993007
32282,2016,-0.056406778,1.018971376
32282,2017,-0.231201095,
32298,2013,0.803002879,0.493651202
32298,2014,1.567346762,0.380439501
32298,2015,1.65745925,0.251996939
32298,2016,1.357543811,0.721848003
32298,2017,1.511640665,
32314,2013,-0.00772984,-0.208760926
32314,2014,-0.233990979,-0.323322107
32314,2015,0.873109988,-0.495730468
32314,2016,0.654633934,
32314,2017,0.017121974,
32396,2013,-0.260909447,
32396,2014,-0.050136559,
32396,2015,-0.572350948,
32396,2016,1.195931858,
32396,2017,0.564484057,
32443,2013,0.758631081,1.424171862
32443,2014,0.44050013,-0.366250546
32443,2015,-0.224026695,-0.697110715
32443,2016,,
32443,2017,-0.430068223,
32485,2013,1.055787298,-0.50622394
32485,2014,0.591908182,0.668828457
32485,2015,1.852903657,-0.090596298
32485,2016,1.481610873,-0.349658431
32485,2017,1.709482069,
32487,2013,-2.130205344,
32487,2014,-2.58937635,
32487,2015,-1.764945913,
32487,2016,,
32487,2017,,
32539,2013,0.53397783,
32539,2014,-1.437784416,0.658156036
32539,2015,,
32539,2016,,
32539,2017,,
32570,2013,1.492595122,
32570,2014,2.197160347,
32570,2015,1.548227691,
32570,2016,2.303370781,
32570,2017,2.283385392,
32575,2013,,
32575,2014,1.492825817,
32575,2015,,
32575,2016,,
32575,2017,,
32621,2013,-2.649539379,0.302707205
32621,2014,-0.450980763,-0.024766246
32621,2015,-0.020041019,-1.216298341
32621,2016,-2.040397647,-0.638592775
32621,2017,-0.925808708,
32643,2013,1.573951393,0.384048967
32643,2014,1.52590971,0.44259583
32643,2015,0.186623795,0.273690068
32643,2016,1.226388506,1.708129068
32643,2017,0.493091964,
32650,2013,0.362925829,
32650,2014,0.041368231,
32650,2015,0.182014785,
32650,2016,-0.172321055,
32650,2017,-0.399554971,
32779,2013,1.488558813,
32779,2014,-0.780773172,0.566888958
32779,2015,1.63756342,2.571614194
32779,2016,1.061357551,0.438478635
32779,2017,2.251136347,
32901,2013,0.466147349,
32901,2014,1.132483112,
32901,2015,0.810972357,
32901,2016,,
32901,2017,,
32907,2013,-0.038587862,-0.152062491
32907,2014,0.036095163,-0.463982272
32907,2015,-0.271105802,-0.97093831
32907,2016,0.603678726,
32907,2017,-0.489147702,
32943,2013,1.89777293,
32943,2014,-0.407014159,
32943,2015,0.831042162,
32943,2016,0.764254148,
32943,2017,-0.127800896,
32950,2013,,
32950,2014,-0.462967665,
32950,2015,-1.692127736,
32950,2016,,
32950,2017,,
33002,2013,0.278502094,-0.521858621
33002,2014,,
33002,2015,,
33002,2016,,
33002,2017,,
33031,2013,-0.869761147,
33031,2014,,
33031,2015,,
33031,2016,0.319280352,
33031,2017,-0.299897284,
33042,2013,0.578716849,
33042,2014,,
33042,2015,,
33042,2016,,
33042,2017,,
33043,2013,1.168109729,
33043,2014,1.397490121,
33043,2015,2.287352148,
33043,2016,1.753240431,
33043,2017,1.571706603,
33094,2013,-0.150795766,-1.122891248
33094,2014,-1.857230115,-0.481720608
33094,2015,,
33094,2016,,
33094,2017,,
33135,2013,0.972244514,1.311974202
33135,2014,-0.59374749,1.918910257
33135,2015,-0.463388269,-0.093026137
33135,2016,-1.232158835,0.559319802
33135,2017,-1.202092755,
33159,2013,0.370426667,
33159,2014,0.358146682,
33159,2015,1.484112162,
33159,2016,0.714342381,
33159,2017,1.855590283,
33175,2013,-1.517720936,
33175,2014,-0.192634033,
33175,2015,0.590681588,
33175,2016,0.458542481,
33175,2017,,
33209,2013,-1.12021795,
33209,2014,,
33209,2015,0.282749221,-0.26324388
33209,2016,0.191428059,
33209,2017,,
33230,2013,0.020068516,0.571908238
33230,2014,-0.455878313,0.631525156
33230,2015,-0.084756074,-0.69824242
33230,2016,-0.629636867,-1.789972421
33230,2017,,
33246,2013,-0.128373506,
33246,2014,0.04144399,
33246,2015,-0.170278432,
33246,2016,0.223448022,
33246,2017,-1.218933521,
33250,2013,0.467974408,
33250,2014,0.040302059,0.607897157
33250,2015,0.391743005,0.591850156
33250,2016,0.890828952,0.510663699
33250,2017,0.343631895,
33274,2013,0.865111659,
33274,2014,0.284803984,3.476527575
33274,2015,0.786419746,1.991384301
33274,2016,0.298971029,1.524179371
33274,2017,-0.765468055,
33296,2013,0.086994924,-1.058723779
33296,2014,0.424799785,-0.036701523
33296,2015,0.198360971,0.236869794
33296,2016,0.319017506,
33296,2017,0.711827749,
33301,2013,0.635429572,
33301,2014,0.156869995,
33301,2015,1.767768495,
33301,2016,0.734357511,
33301,2017,0.429931555,
33321,2013,0.810657013,
33321,2014,0.232353636,
33321,2015,0.371809582,
33321,2016,1.432687797,
33321,2017,0.16647341,
33347,2013,-0.487260132,-0.165685285
33347,2014,0.023443613,0.652477238
33347,2015,-1.826901682,-0.199681044
33347,2016,-0.831631056,-0.733560487
33347,2017,-1.048555967,
33361,2013,0.609674869,
33361,2014,-0.401546241,0.577453451
33361,2015,-0.387437668,1.37482763
33361,2016,-0.937887078,0.459015107
33361,2017,-0.983973145,
33369,2013,0.346628389,
33369,2014,-0.168594701,-0.689776305
33369,2015,0.289412143,-0.136014296
33369,2016,-0.748644243,-1.539318262
33369,2017,0.750842873,
33406,2013,0.487498981,
33406,2014,,
33406,2015,,
33406,2016,,
33406,2017,,
33420,2013,0.727991862,
33420,2014,0.694851709,-0.398156872
33420,2015,1.610564549,-0.457695265
33420,2016,,
33420,2017,,
33422,2013,0.278154767,
33422,2014,-0.119508486,
33422,2015,0.015154163,
33422,2016,-0.006983233,
33422,2017,-0.049859534,
33428,2013,0.173851114,0.418979514
33428,2014,0.038297231,0.009437331
33428,2015,-0.768762613,-1.112600364
33428,2016,1.420331532,0.127268318
33428,2017,-0.51307686,
33438,2013,0.275592989,
33438,2014,0.406187511,
33438,2015,-0.15517907,
33438,2016,-0.335530155,
33438,2017,-0.230781245,
33440,2013,-0.098840459,
33440,2014,0.160622109,
33440,2015,0.405758193,
33440,2016,0.901417932,
33440,2017,,
33474,2013,1.780586157,
33474,2014,2.271196803,
33474,2015,2.09649118,
33474,2016,1.280360294,
33474,2017,0.965224524,
33481,2013,1.234013536,
33481,2014,1.699559649,
33481,2015,1.250987193,
33481,2016,1.436101465,
33481,2017,0.394427167,
33602,2013,0.830563271,
33602,2014,1.196201747,
33602,2015,1.761979388,
33602,2016,2.079518264,
33602,2017,4.525072351,
33628,2013,1.568049241,
33628,2014,1.116341925,0.273354505
33628,2015,0.455119319,
33628,2016,0.334575949,
33628,2017,0.408388792,
33651,2013,-1.337713129,
33651,2014,,
33651,2015,,
33651,2016,,
33651,2017,,
33662,2013,1.493501902,-0.222092095
33662,2014,0.851202689,-0.195345407
33662,2015,1.262659169,0.626102509
33662,2016,0.346626803,-0.293042249
33662,2017,-0.174380428,
